OBJECTID,FID_grid_25,grid_area,grid_id,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,Shape_Length,Shape_Area,segArea
433,315,3338160.5,314,224,3400,0.642251,3400,132,NS009-02-03,3,3,3,11,16,21,68,47,36,15,3,0,0,0,0,0,0,0,0,221,9900,400,270,781,3,1659603.457,13141,108097.4329,0,0,0,1659600,0,0,0,0,0,0,0,131410,2044,224,1654920,0.036258736,8.21631E-05,937327.25
434,315,3338160.5,314,225,3420,7.145926,3420,134,NS009-T1-13,3,4,3,11,16,21,88,77,66,55,4,0,0,0,0,0,0,0,0,221,64048,2057,38453,1721,3,10849737.75,13044,109381.2163,0,0,0,10849700,0,0,0,0,0,0,0,130440,2045,225,10816700,0.03589428,4.40758E-05,502816.2188
435,315,3338160.5,314,345,2430,0.292937,2430,79,FT005-01-02,2,2,2,2,9,11,66,45,34,13,2,0,0,0,0,0,0,0,0,211,3052,485,347,89,2,756962.335,12012,110158.6696,0,0,0,756962,0,0,0,0,0,0,0,120120,1047,345,754797,0.021353207,1.56797E-05,178873.7656
436,316,3292341.25,315,144,2380,0.578418,2380,74,FT005-02-03,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,0,211,30129,3853,2746,918,2,1494656.53,12021,109347.166,0,0,0,1494660,0,0,0,0,0,0,0,120210,1031,144,1490520,0.017687722,1.80081E-05,205441.8594
437,316,3292341.25,315,145,2390,0.504243,2390,75,FT005-03-05,2,2,2,2,9,11,66,45,34,13,2,0,0,0,0,0,0,0,0,211,7121,4987,20518,1887,2,1302986.621,12041,110730.0311,0,0,0,1302990,0,0,0,0,0,0,0,120410,1032,145,1299300,0.042285852,0.00010629,1212558.375
438,316,3292341.25,315,219,2560,4.220735,2560,92,FT006-T1-01,2,2,2,2,9,12,76,65,54,44,2,0,0,0,0,0,0,0,0,212,28544,827,8779,290,2,10081926.79,12991,111992.884,0,0,0,10081900,0,0,0,0,0,0,0,129910,1038,219,10051300,0.02999351,2.57734E-05,294014.4688
439,316,3292341.25,315,244,2550,0.846173,2550,91,FT006-02-02,2,2,2,2,9,12,27,16,15,14,2,0,0,0,0,0,0,0,0,212,25582,6058,20071,1430,2,1691114.088,12081,112037.04,0,0,0,1691110,0,0,0,0,0,0,0,120810,1043,244,1686090,0.013156207,5.25266E-06,59918.07813
440,316,3292341.25,315,247,2400,0.873651,2400,76,FT005-04-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,2000,211,5236,1499,9352,449,2,2257556.579,12091,111789.5451,0,0,0,2257560,0,0,0,0,0,0,0,120910,1046,247,2251070,0.042677259,8.35303E-05,952873.5
441,316,3292341.25,315,345,2430,0.292937,2430,79,FT005-01-02,2,2,2,2,9,11,66,45,34,13,2,0,0,0,0,0,0,0,0,211,3052,485,347,89,2,756962.335,12012,110158.6696,0,0,0,756962,0,0,0,0,0,0,0,120120,1047,345,754797,0.036490532,4.95799E-05,565588.25
442,317,3292251.25,316,133,2370,0.306817,2370,73,FT005-05-07,2,2,2,2,9,11,55,34,23,12,2,0,0,0,0,0,0,0,0,211,26629,2401,12962,1929,2,792828.2798,12103,113347.8835,0,0,0,792828,0,0,0,0,0,0,0,121030,1020,133,790574,0.021119547,2.68556E-05,306363.75
443,317,3292251.25,316,135,2410,0.28999,2410,77,FT005-05-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,0,211,33810,376,15411,296,2,749348.7685,12102,113275.4786,0,0,0,749349,0,0,0,0,0,0,0,121020,1022,135,747181,0.026218631,4.51542E-05,515091.25
444,317,3292251.25,316,142,2360,0.338527,2360,72,FT005-04-07,2,2,2,2,9,11,55,34,23,12,2,0,0,0,0,0,0,0,3000,211,2244,27,3483,105,2,874769.8028,12092,112240.8271,0,0,0,874770,0,0,0,0,0,0,0,120920,1029,142,872312,0.026925888,1.88127E-05,214608.2031
445,317,3292251.25,316,244,2550,0.846173,2550,91,FT006-02-02,2,2,2,2,9,12,27,16,15,14,2,0,0,0,0,0,0,0,0,212,25582,6058,20071,1430,2,1691114.088,12081,112037.04,0,0,0,1691110,0,0,0,0,0,0,0,120810,1043,244,1686090,0.007866191,1.21817E-06,13895.77246
446,317,3292251.25,316,246,2420,0.461495,2420,78,FT005-05-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,0,211,68218,2496,38473,505,2,1192525.184,12101,112853.905,0,0,0,1192530,0,0,0,0,0,0,0,121010,1045,246,1189030,0.041753333,7.87918E-05,898785.5625
447,317,3292251.25,316,247,2400,0.873651,2400,76,FT005-04-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,2000,211,5236,1499,9352,449,2,2257556.579,12091,111789.5451,0,0,0,2257560,0,0,0,0,0,0,0,120910,1046,247,2251070,0.045860117,0.000115924,1322410
448,318,3337885.75,317,132,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121424,461280,0,0,0,0,0,0,0,121424,1019,132,459958,0.011230469,7.88271E-06,89922.34375
449,318,3337885.75,317,133,2370,0.306817,2370,73,FT005-05-07,2,2,2,2,9,11,55,34,23,12,2,0,0,0,0,0,0,0,0,211,26629,2401,12962,1929,2,792828.2798,12103,113347.8835,0,0,0,792828,0,0,0,0,0,0,0,121030,1020,133,790574,0.018232269,1.91126E-05,218030.7031
450,318,3337885.75,317,135,2410,0.28999,2410,77,FT005-05-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,0,211,33810,376,15411,296,2,749348.7685,12102,113275.4786,0,0,0,749349,0,0,0,0,0,0,0,121020,1022,135,747181,0.018565239,1.96397E-05,224034.5156
451,318,3337885.75,317,138,2030,0.796838,2030,39,FT001-02-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,10023,125,1377,169,2,2059068.415,12141,114776.3039,0,0,0,2059070,0,0,0,0,0,0,0,121410,1025,138,2053020,0.047417817,0.000139564,1591995.625
452,318,3337885.75,317,141,2060,0.263729,2060,42,FT001-03-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,15558,4552,7211,1058,2,681488.1708,12111,114066.9896,0,0,0,681488,0,0,0,0,0,0,0,121110,1028,141,679459,0.020070296,1.75685E-05,200397.6094
453,318,3337885.75,317,246,2420,0.461495,2420,78,FT005-05-07,2,2,2,2,9,11,56,35,24,13,2,0,0,0,0,0,0,0,0,211,68218,2496,38473,505,2,1192525.184,12101,112853.905,0,0,0,1192530,0,0,0,0,0,0,0,121010,1045,246,1189030,0.013163019,7.35372E-06,83883.58594
454,318,3337885.75,317,682,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,666774.454,12151,114168.6543,0,0,0,666774,0,0,0,0,0,0,0,191940,1054,682,664866,0.026500179,4.2934E-05,489772.2813
455,318,3337885.75,317,855,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121421,198433,0,0,0,0,0,0,0,132621,1059,855,197859,0.016797587,1.72537E-05,196818.875
456,318,3337885.75,317,856,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121422,289814,0,0,0,0,0,0,0,132623,1060,856,288974,0.01300514,1.04401E-05,119093.5703
457,318,3337885.75,317,857,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121423,436006,0,0,0,0,0,0,0,132612,1061,857,434764,0.014959578,1.31093E-05,149545.7969
458,319,3292071.75,318,93,2110,0.300712,2110,47,FT002-03-12,2,1,2,2,9,8,42,31,21,11,1,0,0,0,0,0,0,0,30000,208,25193,472,188925,1101,2,777053.3813,12242,117492.2892,0,0,0,777053,0,0,0,0,0,0,0,122420,1004,93,774789,0.009723194,1.31875E-06,15042.86719
459,319,3292071.75,318,95,2080,0.729372,2080,44,FT002-T2-03,2,1,2,2,9,8,45,34,23,12,1,0,0,0,0,0,0,0,0,208,42786,1751,12317,189,2,1884734.297,12201,116602.3786,1,0,122012,759119,0,0,0,0,0,0,0,122012,1006,95,756915,0.02945107,5.34635E-05,609863.4375
460,319,3292071.75,318,110,2050,0.347921,2050,41,FT001-05-04,2,2,2,2,9,7,54,33,22,12,2,0,0,0,0,0,0,0,0,207,41888,1461,13327,154,2,899044.6574,12291,115977.9296,1,0,122912,505748,0,0,0,0,0,0,0,122912,1012,110,504285,0.023264773,3.35127E-05,382288.0625
461,319,3292071.75,318,112,2070,0.434901,2070,43,FT001-04-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,14062,394,5860,397,2,1123808.48,12121,116000.6849,0,0,0,583701,0,0,0,0,0,0,0,121210,1014,112,581946,0.016220515,1.58511E-05,180803.3438
462,319,3292071.75,318,113,2160,0.668105,2160,52,FT002-T1-01,2,1,2,2,9,8,45,34,23,12,1,0,0,0,0,0,0,0,0,208,14242,63,591,111,2,1726419.173,12131,117064.5082,0,0,0,1726420,0,0,0,0,0,0,0,121310,1015,113,1721160,0.015966426,1.26325E-05,144089.1719
463,319,3292071.75,318,114,2170,0.4758,2170,53,FT002-01-03,2,1,2,2,9,8,45,34,23,12,1,0,0,0,0,0,0,0,0,208,5505,3752,11193,1837,2,1229493.585,12211,117669.1317,0,0,0,1229490,0,0,0,0,0,0,0,122110,1016,114,1225780,0.017299823,1.48751E-05,169667.9844
464,319,3292071.75,318,132,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121424,461280,0,0,0,0,0,0,0,121424,1019,132,459958,0.013671875,1.131E-05,129018.4531
465,319,3292071.75,318,138,2030,0.796838,2030,39,FT001-02-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,10023,125,1377,169,2,2059068.415,12141,114776.3039,0,0,0,2059070,0,0,0,0,0,0,0,121410,1025,138,2053020,0.025976974,3.21455E-05,366675.0313
466,319,3292071.75,318,716,2070,0.434901,2070,43,FT001-04-01,2,2,2,2,9,7,56,35,24,13,2,0,0,0,0,0,0,0,0,207,14062,394,5860,397,2,1123808.48,12112,115427.2059,0,0,0,540108,0,0,0,0,0,0,0,170620,1055,716,538486,0.011994882,6.49691E-06,74105.78125
467,319,3292071.75,318,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,0.014167548,4.01214E-06,45764.55078
468,319,3292071.75,318,856,2010,0.794223,2010,37,FT001-01-06,2,2,2,2,9,7,44,33,22,11,2,0,0,0,0,0,0,0,0,207,12177,2271,21651,1629,2,1385533.128,12142,115070.9191,1,0,121422,289814,0,0,0,0,0,0,0,132623,1060,856,288974,0.015512129,1.49012E-05,169980.6719
469,319,3292071.75,318,862,2050,0.347921,2050,41,FT001-05-04,2,2,2,2,9,7,54,33,22,12,2,0,0,0,0,0,0,0,0,207,41888,1461,13327,154,2,899044.6574,12291,115977.9296,1,0,122911,393297,0,0,0,0,0,0,0,121421,1066,862,392138,0.02390752,3.49022E-05,398119.5313
470,319,3292071.75,318,863,2080,0.729372,2080,44,FT002-T2-03,2,1,2,2,9,8,45,34,23,12,1,0,0,0,0,0,0,0,0,208,42786,1751,12317,189,2,1884734.297,12201,116602.3786,1,0,122011,608423,0,0,0,0,0,0,0,121422,1067,863,606623,0.029011844,5.27203E-05,601358.9375
471,320,3337704.75,319,90,2130,0.311932,2130,49,FT002-06-02,2,1,2,2,9,8,42,32,22,12,1,0,0,0,0,0,0,0,0,208,5086,805,13193,1300,2,806048.2645,12261,119062.0934,0,0,0,806048,0,0,0,0,0,0,0,122610,1001,90,803678,0.020028968,2.11038E-05,240725.8594
472,320,3337704.75,319,92,2120,0.26147,2120,48,FT002-03-12,2,1,2,2,9,8,42,31,21,11,1,0,0,0,0,0,0,0,0,208,22679,59,41288,21,2,675651.5559,12243,118266.2382,0,0,0,675652,0,0,0,0,0,0,0,122430,1003,92,673672,0.027716572,4.82388E-05,550251
473,320,3337704.75,319,93,2110,0.300712,2110,47,FT002-03-12,2,1,2,2,9,8,42,31,21,11,1,0,0,0,0,0,0,0,30000,208,25193,472,188925,1101,2,777053.3813,12242,117492.2892,0,0,0,777053,0,0,0,0,0,0,0,122420,1004,93,774789,0.029302988,5.36125E-05,611555.5
474,320,3337704.75,319,114,2170,0.4758,2170,53,FT002-01-03,2,1,2,2,9,8,45,34,23,12,1,0,0,0,0,0,0,0,0,208,5505,3752,11193,1837,2,1229493.585,12211,117669.1317,0,0,0,1229490,0,0,0,0,0,0,0,122110,1016,114,1225780,0.034090129,4.16823E-05,475438.5
475,320,3337704.75,319,392,2150,0.247979,2150,51,FT002-05-01,2,1,2,2,9,8,54,33,22,12,1,0,0,0,0,0,0,0,0,208,49434,0,19572,0,2,640792.5896,12251,119064.5405,0,0,0,640793,0,0,0,0,0,0,0,122510,1048,392,638874,0.019719633,2.12118E-05,241946.3594
476,320,3337704.75,319,400,2180,0.450309,2180,54,FT002-02-03,2,1,2,2,9,8,56,34,23,12,1,0,0,0,0,0,0,0,0,208,35006,1429,61327,512,2,1163624.093,12221,118980.5511,0,0,0,1163620,0,0,0,0,0,0,0,122210,1049,400,1160070,0.014059582,1.11833E-05,127555.5234
477,320,3337704.75,319,403,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12231,118142.3391,0,0,0,718688,0,0,0,0,0,0,0,122310,1050,403,716548,0.032421044,6.29872E-05,718454.4375
478,320,3337704.75,319,717,2140,0.446057,2140,50,FT002-04-08,2,1,2,2,9,8,44,33,22,11,1,0,0,0,0,0,0,0,0,208,39435,4877,18784,999,2,1152633.252,12241,117356.7423,0,0,0,433945,0,0,0,0,0,0,0,160540,1056,717,432657,0.023263073,3.3427E-05,381284
479,321,3291894.5,320,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,0.003448024,7.15256E-07,8158.703613
480,321,3291894.5,320,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,0.005929412,8.00937E-07,9136.087891
481,321,3291894.5,320,86,1080,0.393981,1080,8,LH001-03-17,1,1,1,1,1,1,53,32,21,11,1,0,0,0,0,0,0,0,0,201,49940,9330,32770,2044,1,1018067.084,11042,120045.6774,0,0,0,1018070,0,0,0,0,0,0,0,110420,1508,86,1015050,0.037892946,8.34242E-05,951576.875
482,321,3291894.5,320,87,1060,0.458648,1060,6,LH001-04-09,1,1,1,1,1,1,53,32,21,11,1,0,0,0,0,0,0,0,0,201,37015,8635,100068,3786,1,1185171.133,11081,121045.9587,0,0,0,1185170,0,0,0,0,0,0,0,110810,1509,87,1181600,0.028061642,1.99322E-05,227351.0156
483,321,3291894.5,320,90,2130,0.311932,2130,49,FT002-06-02,2,1,2,2,9,8,42,32,22,12,1,0,0,0,0,0,0,0,0,208,5086,805,13193,1300,2,806048.2645,12261,119062.0934,0,0,0,806048,0,0,0,0,0,0,0,122610,1001,90,803678,0.024665274,3.76143E-05,429053.4063
484,321,3291894.5,320,392,2150,0.247979,2150,51,FT002-05-01,2,1,2,2,9,8,54,33,22,12,1,0,0,0,0,0,0,0,0,208,49434,0,19572,0,2,640792.5896,12251,119064.5405,0,0,0,640793,0,0,0,0,0,0,0,122510,1048,392,638874,0.023381742,3.39076E-05,386754.9688
485,321,3291894.5,320,393,1070,0.285747,1070,7,LH001-03-17,1,1,1,1,1,1,55,34,23,12,1,0,0,0,0,0,0,0,0,201,30250,20058,25596,3209,1,738385.0052,11041,120047.3791,0,0,0,738385,0,0,0,0,0,0,0,110410,1519,393,736161,0.035831305,6.53397E-05,745262.6875
486,321,3291894.5,320,394,1230,0.421007,1230,23,LH004-01-09,1,1,1,1,1,4,35,24,13,12,1,0,0,0,0,0,0,0,0,204,33825,19613,12429,4139,1,1087909.781,11035,120626.4221,0,0,0,1087910,0,0,0,0,0,0,0,110350,1520,394,1084530,0.0143368,1.1757E-05,134095.0781
487,321,3291894.5,320,400,2180,0.450309,2180,54,FT002-02-03,2,1,2,2,9,8,56,34,23,12,1,0,0,0,0,0,0,0,0,208,35006,1429,61327,512,2,1163624.093,12221,118980.5511,0,0,0,1163620,0,0,0,0,0,0,0,122210,1049,400,1160070,0.015625,1.40518E-05,160271.3594
488,321,3291894.5,320,402,1220,0.221085,1220,22,LH004-01-09,1,1,1,1,1,4,35,24,13,12,1,0,0,0,0,0,0,0,0,204,7975,3418,11962,4637,1,571295.3607,11034,119910.0105,0,0,0,571295,0,0,0,0,0,0,0,110340,1523,402,569551,0.021036306,2.0504E-05,233863.0469
489,322,3337526.25,321,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,0.014370005,1.27703E-05,145661.8594
490,322,3337526.25,321,67,1040,0.225627,1040,4,LH001-06-05,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,27225,6302,26384,4243,1,583032.7729,11121,121842.9551,0,0,0,583033,0,0,0,0,0,0,0,111210,1504,67,581309,0.022050262,2.03941E-05,232621.4219
491,322,3337526.25,321,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,0.013640843,6.70552E-06,76486.41406
492,322,3337526.25,321,87,1060,0.458648,1060,6,LH001-04-09,1,1,1,1,1,1,53,32,21,11,1,0,0,0,0,0,0,0,0,201,37015,8635,100068,3786,1,1185171.133,11081,121045.9587,0,0,0,1185170,0,0,0,0,0,0,0,110810,1509,87,1181600,0.041687211,8.39084E-05,957054.875
493,322,3337526.25,321,88,1050,0.301556,1050,5,LH001-05-08,1,1,1,1,1,1,53,32,21,11,1,0,0,0,0,0,0,0,30000,201,72325,6734,36398,636,1,779238.864,11111,121750.3558,0,0,0,779239,0,0,0,0,0,0,0,111110,1510,88,776898,0.032338776,6.75172E-05,770104.6875
494,322,3337526.25,321,89,1110,0.495098,1110,11,LH002-02-05,1,1,1,1,1,2,43,32,22,12,1,0,0,0,0,0,0,0,15000,202,77770,16452,24449,997,1,1279362.109,11171,122858.2171,0,0,0,1279360,0,0,0,0,0,0,0,111710,1511,89,1275470,0.025342583,2.84072E-05,324008.7813
495,322,3337526.25,321,395,1130,0.282163,1130,13,LH003-T1-01,1,1,1,1,1,3,35,24,13,12,1,0,0,0,0,0,0,0,0,203,7700,0,937,0,1,729127.5845,11992,121104.2344,0,0,0,729128,0,0,0,0,0,0,0,119920,1521,395,726855,0.011446816,7.8287E-06,89290.03906
496,322,3337526.25,321,409,1140,0.152896,1140,14,LH003-02-01,1,1,1,1,1,3,55,34,23,12,1,0,0,0,0,0,0,0,0,203,26675,17625,10621,1148,1,395093.1897,11073,121321.5622,0,0,0,395093,0,0,0,0,0,0,0,110730,1527,409,393876,0.014856288,1.20308E-05,137216.0938
497,322,3337526.25,321,415,1160,0.687698,1160,16,LH003-01-08,1,1,1,1,1,3,54,33,22,12,1,0,0,0,0,0,0,0,0,203,89650,16212,34160,2437,1,1777054.637,11101,122491.087,1,0,111011,1353020,0,0,0,0,0,0,0,111011,1530,415,1348800,0.023522558,1.95429E-05,222893.375
498,322,3337526.25,321,417,1150,0.214844,1150,15,LH003-02-01,1,1,1,1,1,3,56,34,23,12,1,0,0,0,0,0,0,0,0,203,47300,17719,20366,1904,1,555170.828,11072,121813.5215,0,0,0,555171,0,0,0,0,0,0,0,110720,1532,417,553445,0.002612073,2.12342E-07,2421.811768
499,322,3337526.25,321,865,1160,0.687698,1160,16,LH003-01-08,1,1,1,1,1,3,54,33,22,12,1,0,0,0,0,0,0,0,0,203,89650,16212,34160,2437,1,1777054.637,11101,122491.087,1,0,111012,424033,0,0,0,0,0,0,0,121532,1538,865,422738,0.02532361,3.31458E-05,378044.4063
500,323,3291719.25,322,62,1100,0.834067,1100,10,LH002-04-05,1,1,1,1,1,2,56,35,24,13,1,0,0,0,0,0,0,0,0,202,49555,15633,15106,2750,1,2155277.942,11141,124073.643,0,0,0,2155280,0,0,0,0,0,0,0,111410,1501,62,2148760,0.042874029,0.000111364,1270187.375
501,323,3291719.25,322,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,0.023202632,2.39778E-05,273495.4063
502,323,3291719.25,322,89,1110,0.495098,1110,11,LH002-02-05,1,1,1,1,1,2,43,32,22,12,1,0,0,0,0,0,0,0,15000,202,77770,16452,24449,997,1,1279362.109,11171,122858.2171,0,0,0,1279360,0,0,0,0,0,0,0,111710,1511,89,1275470,0.036728974,8.31727E-05,948629.625
503,323,3291719.25,322,371,1120,1.230982,1120,12,LH002-03-09,1,1,1,1,1,2,66,55,44,33,1,0,0,0,0,0,0,0,0,202,25245,15747,7681,2186,1,3180937.517,11131,124062.6031,1,0,111312,1966260,0,0,0,0,0,0,0,111312,1517,371,1960110,0.025756252,4.15444E-05,473819.4063
504,323,3291719.25,322,865,1160,0.687698,1160,16,LH003-01-08,1,1,1,1,1,3,54,33,22,12,1,0,0,0,0,0,0,0,0,203,89650,16212,34160,2437,1,1777054.637,11101,122491.087,1,0,111012,424033,0,0,0,0,0,0,0,121532,1538,865,422738,0.008029747,2.14204E-06,24430.24219
505,323,3291719.25,322,866,1120,1.230982,1120,12,LH002-03-09,1,1,1,1,1,2,66,55,44,33,1,0,0,0,0,0,0,0,0,202,25245,15747,7681,2186,1,3180937.517,11131,124062.6031,1,0,111311,676248,0,0,0,0,0,0,0,121533,1539,866,674150,0.023405658,2.64049E-05,301153.25
506,324,3303062.25,323,62,1100,0.834067,1100,10,LH002-04-05,1,1,1,1,1,2,56,35,24,13,1,0,0,0,0,0,0,0,0,202,49555,15633,15106,2750,1,2155277.942,11141,124073.643,0,0,0,2155280,0,0,0,0,0,0,0,111410,1501,62,2148760,0.040188197,4.31854E-05,492554.0313
507,324,3303062.25,323,63,1300,0.256968,1300,30,LH006-01-25,1,1,1,1,1,6,57,46,35,34,1,0,0,0,0,0,0,0,0,206,15620,2597,7916,1299,1,664023.4847,11165,125788.0019,0,0,0,664024,0,0,0,0,0,0,0,111650,1544,63,661958,0.037384597,3.32799E-05,379556.4688
508,324,3303062.25,323,370,1320,0.286389,1320,32,LH006-01-25,1,1,1,1,1,6,77,56,45,34,1,0,0,0,0,0,0,0,0,206,26070,13243,3697,1256,1,740047.8478,11161,125445.0294,0,0,0,740048,0,0,0,0,0,0,0,111610,1516,370,737720,0.017410453,1.15894E-05,132172.625
509,324,3303062.25,323,371,1120,1.230982,1120,12,LH002-03-09,1,1,1,1,1,2,66,55,44,33,1,0,0,0,0,0,0,0,0,202,25245,15747,7681,2186,1,3180937.517,11131,124062.6031,1,0,111312,1966260,0,0,0,0,0,0,0,111312,1517,371,1960110,0.020310236,2.48142E-05,283004.3125
510,325,3325833.75,324,63,1300,0.256968,1300,30,LH006-01-25,1,1,1,1,1,6,57,46,35,34,1,0,0,0,0,0,0,0,0,206,15620,2597,7916,1299,1,664023.4847,11165,125788.0019,0,0,0,664024,0,0,0,0,0,0,0,111650,1544,63,661958,0.015197474,4.82798E-06,55060.77734
511,325,3325833.75,324,64,1310,0.166108,1310,31,LH006-01-25,1,1,1,1,1,6,58,47,36,35,1,0,0,0,0,0,0,0,0,206,9955,6007,0,223,1,429234.4491,11166,127499.3718,0,0,0,429234,0,0,0,0,0,0,0,111660,1545,64,427887,0.032206661,2.7474E-05,313329.25
512,325,3325833.75,324,470,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,884145.3497,11164,127978.9179,0,0,0,884145,0,0,0,0,0,0,0,111530,1537,470,881346,0.01920344,1.46478E-05,167049.8281
513,326,3302889.75,325,64,1310,0.166108,1310,31,LH006-01-25,1,1,1,1,1,6,58,47,36,35,1,0,0,0,0,0,0,0,0,206,9955,6007,0,223,1,429234.4491,11166,127499.3718,0,0,0,429234,0,0,0,0,0,0,0,111660,1545,64,427887,0.007328729,2.69338E-06,30717.00195
514,326,3302889.75,325,353,4060,0.419395,4060,151,YT101-01-16,4,5,4,14,23,24,67,56,45,34,5,0,0,0,0,0,0,0,0,223,9448,6270,3152,746,4,1083749.955,14992,130896.5676,0,0,0,1083750,0,0,0,0,0,0,0,149920,2509,353,1080300,0.00462961,1.11759E-06,12745.18945
515,326,3302889.75,325,468,1360,10.507862,1360,36,LH006-T2-13,1,1,1,1,1,6,88,77,66,55,1,0,0,0,0,0,0,0,0,206,48741,22050,33537,908,1,10780275.08,11154,129461.6156,0,0,0,10780300,0,0,0,0,0,0,0,220420,1535,468,10744600,0.039199986,7.28369E-05,830659.25
516,326,3302889.75,325,470,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,884145.3497,11164,127978.9179,0,0,0,884145,0,0,0,0,0,0,0,111530,1537,470,881346,0.020022072,2.30577E-05,262957.0625
517,327,3325661,326,59,4010,0.481257,4010,146,YT101-01-16,4,5,4,14,23,24,57,45,34,22,5,0,0,0,0,0,0,0,0,223,42296,16265,40536,1958,4,1243606.2,14012,132442.4907,0,0,0,1243610,0,0,0,0,0,0,0,140120,2506,59,1239680,0.00585521,7.20844E-07,8220.583984
518,327,3325661,326,353,4060,0.419395,4060,151,YT101-01-16,4,5,4,14,23,24,67,56,45,34,5,0,0,0,0,0,0,0,0,223,9448,6270,3152,746,4,1083749.955,14992,130896.5676,0,0,0,1083750,0,0,0,0,0,0,0,149920,2509,353,1080300,0.048216764,8.76822E-05,999932.0625
