OBJECTID,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,FID_GRID_TAZ_50_100,grid_id,Grid_Area,Shape_Length,Shape_Area,segArea
925,65,1360,10.507862,1360,36,LH006-T2-13,1,1,1,1,1,6,88,77,66,55,1,0,0,0,0,0,0,0,0,206,48741,22050,33537,908,1,10160883.87,11152,127002.7169,0,0,0,10160900,0,0,0,0,0,0,0,111520,1502,65,10126900,1949,1949,830435.7395,0.005652389,1.09771E-06,12514.89844
926,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,1143,1143,830891.0909,0.017282681,1.80282E-05,205641.125
927,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,1144,1144,830880.0819,0.023965125,2.49106E-05,284144.375
928,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,1243,1243,830842.4126,0.014042359,1.22088E-05,139257.4063
929,66,1090,0.348903,1090,9,LH002-01-07,1,1,1,1,1,2,54,33,22,12,1,0,0,0,0,0,0,0,0,202,37675,1294,14012,1040,1,901584.6441,11122,122722.6412,0,0,0,901585,0,0,0,0,0,0,0,111220,1503,66,898905,1244,1244,830831.4056,0.023152566,2.36593E-05,269861.9688
930,67,1040,0.225627,1040,4,LH001-06-05,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,27225,6302,26384,4243,1,583032.7729,11121,121842.9551,0,0,0,583033,0,0,0,0,0,0,0,111210,1504,67,581309,1142,1142,830902.1341,0.011647253,7.30231E-06,83295.35156
931,67,1040,0.225627,1040,4,LH001-06-05,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,27225,6302,26384,4243,1,583032.7729,11121,121842.9551,0,0,0,583033,0,0,0,0,0,0,0,111210,1504,67,581309,1143,1143,830891.0909,0.022995302,2.36252E-05,269486.0625
932,67,1040,0.225627,1040,4,LH001-06-05,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,27225,6302,26384,4243,1,583032.7729,11121,121842.9551,0,0,0,583033,0,0,0,0,0,0,0,111210,1504,67,581309,1242,1242,830853.4538,0.010651265,6.44918E-06,73562.70313
933,67,1040,0.225627,1040,4,LH001-06-05,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,27225,6302,26384,4243,1,583032.7729,11121,121842.9551,0,0,0,583033,0,0,0,0,0,0,0,111210,1504,67,581309,1243,1243,830842.4126,0.01570973,1.35858E-05,154965.25
934,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1042,1042,830950.7973,0.021220259,1.71648E-05,195807.375
935,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1043,1043,830939.7522,0.002968565,3.51308E-07,4007.455322
936,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1141,1141,830913.2113,0.007518825,2.18516E-06,24925.67969
937,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1142,1142,830902.1341,0.032581331,5.46549E-05,623446.5625
938,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1143,1143,830891.0909,0.015121119,1.17364E-05,133876.9688
939,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1241,1241,830864.5291,0.00344782,6.91239E-07,7884.755859
940,68,1030,0.412338,1030,3,LH001-01-16,1,1,1,1,1,1,54,33,22,11,1,0,0,0,0,0,0,0,0,201,32725,8436,68623,4372,1,1065502.835,11053,121285.0859,0,0,0,1065500,0,0,0,0,0,0,0,110530,1505,68,1062390,1242,1242,830853.4538,0.013268944,6.35106E-06,72443.20313
941,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,1041,1041,830961.8766,0.026934092,2.84186E-05,324190.5
942,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,1042,1042,830950.7973,0.021692715,1.83121E-05,208898.2969
943,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,1141,1141,830913.2113,0.027750524,3.63256E-05,414369.75
944,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,1142,1142,830902.1341,0.015008549,1.08844E-05,124159.7109
945,69,1020,0.419878,1020,2,LH001-01-16,1,1,1,1,1,1,34,23,12,11,1,0,0,0,0,0,0,0,0,201,27500,1404,35735,286,1,1084985.689,11052,120594.3873,0,0,0,1084990,0,0,0,0,0,0,0,110520,1506,69,1081850,1241,1241,830864.5291,0.005796326,8.97206E-07,10234.17676
946,70,1010,0.278459,1010,1,LH001-02-10,1,1,1,1,1,1,45,33,22,11,1,0,0,0,0,0,0,0,0,201,20526,3939,16226,272,1,719561.0244,11051,119881.8073,0,0,0,719561,0,0,0,0,0,0,0,110510,1507,70,717476,1040,1040,830972.99,0.009386493,4.92866E-06,56224.45703
947,70,1010,0.278459,1010,1,LH001-02-10,1,1,1,1,1,1,45,33,22,11,1,0,0,0,0,0,0,0,0,201,20526,3939,16226,272,1,719561.0244,11051,119881.8073,0,0,0,719561,0,0,0,0,0,0,0,110510,1507,70,717476,1041,1041,830961.8766,0.005373656,1.55116E-06,17694.99805
948,70,1010,0.278459,1010,1,LH001-02-10,1,1,1,1,1,1,45,33,22,11,1,0,0,0,0,0,0,0,0,201,20526,3939,16226,272,1,719561.0244,11051,119881.8073,0,0,0,719561,0,0,0,0,0,0,0,110510,1507,70,717476,1140,1140,830924.3228,0.020957225,2.36579E-05,269872.125
949,70,1010,0.278459,1010,1,LH001-02-10,1,1,1,1,1,1,45,33,22,11,1,0,0,0,0,0,0,0,0,201,20526,3939,16226,272,1,719561.0244,11051,119881.8073,0,0,0,719561,0,0,0,0,0,0,0,110510,1507,70,717476,1141,1141,830913.2113,0.023812679,3.26914E-05,372915.8125
950,70,1010,0.278459,1010,1,LH001-02-10,1,1,1,1,1,1,45,33,22,11,1,0,0,0,0,0,0,0,0,201,20526,3939,16226,272,1,719561.0244,11051,119881.8073,0,0,0,719561,0,0,0,0,0,0,0,110510,1507,70,717476,1241,1241,830864.5291,0.001940794,6.71939E-08,766.4646606
951,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1017,1017,831238.0258,0.012395936,5.11845E-06,58407.91016
952,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1018,1018,831226.1266,0.012575574,5.38965E-06,61502.87109
953,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1117,1117,831189.3111,0.028722865,4.77659E-05,545050.8125
954,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1118,1118,831177.4141,0.026666456,4.19221E-05,478363.5
955,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1217,1217,831140.5794,0.022783572,2.87252E-05,327764.1875
956,71,3240,2.136435,3240,116,NS006-01-05,3,4,3,8,16,18,56,34,23,11,4,0,0,0,0,0,0,0,0,218,13008,4220,835,9681,3,5520648.563,13171,98462.06993,1,0,131715,1639450,0,0,0,0,0,0,0,131715,2001,71,1635200,1218,1218,831128.6845,0.017238772,1.35651E-05,154783.5469
957,72,3220,1.23529,3220,114,NS005-01-09,3,4,3,7,16,17,66,45,34,23,4,0,0,0,0,0,0,0,0,217,8140,4473,302,17213,3,1889818.764,13174,97458.39322,1,0,131743,768981,0,0,0,0,0,0,0,131743,2002,72,767177,715,715,831407.9812,0.018561993,1.43859E-05,164196.3281
958,72,3220,1.23529,3220,114,NS005-01-09,3,4,3,7,16,17,66,45,34,23,4,0,0,0,0,0,0,0,0,217,8140,4473,302,17213,3,1889818.764,13174,97458.39322,1,0,131743,768981,0,0,0,0,0,0,0,131743,2002,72,767177,716,716,831396.0072,0.024637894,2.77062E-05,316229.75
959,72,3220,1.23529,3220,114,NS005-01-09,3,4,3,7,16,17,66,45,34,23,4,0,0,0,0,0,0,0,0,217,8140,4473,302,17213,3,1889818.764,13174,97458.39322,1,0,131743,768981,0,0,0,0,0,0,0,131743,2002,72,767177,815,815,831359.3134,0.011200033,5.22506E-06,59636.33203
960,72,3220,1.23529,3220,114,NS005-01-09,3,4,3,7,16,17,66,45,34,23,4,0,0,0,0,0,0,0,0,217,8140,4473,302,17213,3,1889818.764,13174,97458.39322,1,0,131743,768981,0,0,0,0,0,0,0,131743,2002,72,767177,816,816,831347.3416,0.019933347,1.98987E-05,227110.3281
961,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,318,318,831566.637,0.017394179,8.39785E-06,95869.51563
962,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,319,319,831554.7571,0.01039353,2.11741E-06,24171.73828
963,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,417,417,831529.9557,0.021281837,1.85283E-05,211508.2656
964,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,418,418,831518.0438,0.034220412,6.60092E-05,753524.875
965,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,419,419,831506.1661,0.00730261,1.71589E-06,19587.97852
966,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,516,516,831493.2874,0.017209969,1.44797E-05,165285.3906
967,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,517,517,831481.3433,0.033002886,7.067E-05,806695
968,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,518,518,831469.4335,0.03416,7.28416E-05,831469.4375
969,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,519,519,831457.5579,0.021978171,1.82682E-05,208523.0938
970,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,616,616,831444.6558,0.024157554,3.4537E-05,394219.1563
971,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,617,617,831432.7139,0.034160001,7.28416E-05,831432.8125
972,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,618,618,831420.8062,0.034160001,7.28416E-05,831420.875
973,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,619,619,831408.9327,0.030888103,5.70772E-05,651477.25
974,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,620,620,831397.0935,0.000184945,1.11309E-09,12.70423031
975,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,716,716,831396.0072,0.011104321,4.92092E-06,56167.10156
976,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,717,717,831384.0674,0.031076006,6.43477E-05,734436.25
977,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,718,718,831372.1619,0.029138461,4.76518E-05,543873.9375
978,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,719,719,831360.2905,0.026443621,3.87319E-05,442059.5625
979,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,720,720,831348.4534,0.011100009,4.09051E-06,46685.92969
980,73,3180,2.978327,3180,110,NS003-02-07,3,4,3,5,16,15,67,56,45,34,4,0,0,0,0,0,0,0,3000,215,33110,7079,12354,501,3,7696086.192,13251,98965.1889,0,0,0,7696090,0,0,0,0,0,0,0,132510,2003,73,7678550,817,817,831335.4039,0.00727112,2.19163E-06,25013.47266
981,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,613,613,831480.6868,0.009089172,3.33899E-06,38113.91797
982,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,614,614,831468.6423,0.022533244,2.30793E-05,263441.9375
983,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,615,615,831456.6319,0.005934431,2.11144E-06,24100.79688
984,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,713,713,831432.0318,0.004145583,3.17942E-07,3629.025391
985,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,714,714,831419.9894,0.028694159,5.35005E-05,610660.5625
986,74,3210,1.650024,3210,113,NS005-02-01,3,4,3,7,16,17,66,55,44,34,4,0,0,0,0,0,0,0,0,217,13200,1334,777,7004,3,2837150.121,13176,95991.74068,1,0,131763,979025,0,0,0,0,0,0,0,131763,2004,74,976789,715,715,831407.9812,0.010468093,3.22774E-06,36842.49609
987,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,418,418,831518.0438,0.012882228,3.51547E-06,40130.32813
988,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,419,419,831506.1661,0.033903377,6.73114E-05,768378.75
989,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,420,420,831494.3226,0.034273341,6.98378E-05,797205.25
990,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,421,421,831482.5133,0.033254306,6.8835E-05,785746.5625
991,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,422,422,831470.7382,0.029857634,5.56644E-05,635395.875
992,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,519,519,831457.5579,0.025035875,3.26962E-05,373215.25
993,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,520,520,831445.7165,0.025175352,3.39612E-05,387649.9063
994,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,521,521,831433.9094,0.023353634,2.13301E-05,243468.4531
995,75,3150,0.416603,3150,107, ,3,4,3,4,16,14,66,45,34,23,4,0,0,0,0,0,0,0,0,214,30250,4070,22699,288,3,1076511.608,13264,101344.0807,0,0,0,4249110,0,0,0,0,0,0,0,132640,2121,75,4239480,522,522,831422.1364,0.020661158,1.8188E-05,207602.4531
996,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,414,414,831565.8969,0.001340878,6.63361E-08,757.2716675
997,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,415,415,831553.8823,0.011404587,4.39008E-06,50116.13672
998,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,514,514,831517.2781,0.020260354,1.35886E-05,155114.5938
999,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,515,515,831505.2656,0.032910478,6.95372E-05,793787.125
1000,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,516,516,831493.2874,0.024242532,3.56934E-05,407440.0938
1001,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,614,614,831468.6423,0.008812989,3.64818E-06,41643.97656
1002,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,615,615,831456.6319,0.023940736,2.5968E-05,296415.75
1003,76,3200,1.627554,3200,112,NS004-01-08,3,4,3,6,16,16,46,35,34,34,4,0,0,0,0,0,0,0,0,216,14520,8116,37673,5955,3,4205648.642,13231,96449.06684,1,0,132312,1997640,0,0,0,0,0,0,0,132312,2005,76,1993200,616,616,831444.6558,0.019260351,2.17206E-05,247931.25
1004,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1215,1215,831164.4718,0.001007649,2.12915E-08,242.9399719
1005,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1216,1216,831152.5085,0.013687486,5.3848E-06,61442.26953
1006,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1315,1315,831115.7188,0.018507275,1.68369E-05,192109.625
1007,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1316,1316,831103.7577,0.028351019,5.54962E-05,633199.875
1008,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1317,1317,831091.8307,0.006671497,1.97458E-06,22529.35352
1009,77,5070,1.104823,5070,170,BA101A-01,5,8,5,15,26,27,67,45,33,21,8,0,0,0,0,0,0,0,1000,226,19780,17382,591,2246,5,2854922.501,15999,97538.26292,1,0,159992,971333,0,0,0,0,0,0,0,159992,3001,77,968741,1416,1416,831054.9898,0.001908216,1.49721E-07,1708.218994
